source,source_detail,text,rating,date,url,themes,mode
play_store,com.myntra.android,very slow dilivery partner,1,2026-08-17,,,rules
play_store,com.myntra.android,delivery delayed,1,2026-08-17,,,rules
play_store,com.myntra.android,it is a fake app and it support fake brands. I am saying that because when I ordered a jeans indeliver a fake brand and when I said my problem they are doing nothing,1,2026-08-17,,,rules
play_store,com.myntra.android,service has improved,3,2026-08-17,,,rules
play_store,com.myntra.android,good app for shopping,5,2026-08-17,,,rules
play_store,com.myntra.android,should reduce handling charges,4,2026-08-17,,,rules
play_store,com.myntra.android,"never order with myntra they never take returns or exchange, they always have some reason to reject your claim, so that they make money and loot from you by sharing some dubious products to you.",1,2026-08-17,,delivery_return_fear,rules
play_store,com.myntra.android,very much trusted app and brands,5,2026-08-17,,,rules
play_store,com.myntra.android,thanks to myntraaa,5,2026-08-17,,,rules
play_store,com.myntra.android,evrything is ok...but ye system glt h platform fee itna jyada lete h ki agr br br return kro koi chiz psnd na aane pr to apka adha paisa to ussi mei nikal jayega,3,2026-08-17,,,rules
play_store,com.myntra.android,this app is very useful,4,2026-08-17,,,rules
play_store,com.myntra.android,nice & good experiance,5,2026-08-17,,,rules
play_store,com.myntra.android,delivery of product is genuine ☺️,5,2026-08-17,,,rules
play_store,com.myntra.android,nice product have a give it,2,2026-08-17,,,rules
play_store,com.myntra.android,Branded clothes on good price.,5,2026-08-17,,,rules
play_store,com.myntra.android,best shoping AAP good product every time,5,2026-08-17,,,rules
play_store,com.myntra.android,this is a froud app,1,2026-08-17,,,rules
play_store,com.myntra.android,right place to buy your own products on right price,5,2026-08-17,,,rules
play_store,com.myntra.android,Quality purchase,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,awesome quality,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,My overall connection with Myntra is just owesome and I just love all the product and their quality 💫Thank you myntra 💖,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,very nice experience with Myntra Fashion,5,2026-08-17,,,rules
play_store,com.myntra.android,the best shopping app ever.,5,2026-08-17,,,rules
play_store,com.myntra.android,So nice product 👌 100% Satisfied,5,2026-08-17,,,rules
play_store,com.myntra.android,About the quality of products it's amazing but if you have to return or replace the product it's a nuisance. I had to replace the product due to it being small in size but it failed the quality check because there were the tags but the logo was not given there which is totally their fault but who suffers? it's me. I never expected this from myntra and I'm really disappointed coz till now it is the worst returning experience I've received from literally any app!,2,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,myntra is undoubtedly one of the best online shopping apps.,4,2026-08-17,,,rules
play_store,com.myntra.android,batter product quality ❣️,4,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,Bought Fbella satin night dress via myntra. Its quality is like amazing. Fully satisfied with the quality I ordered and it's worth to buy.,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,very useful app good quality products delivered,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,good app but sometimes delivery let and delivery person behavior is not good,2,2026-08-17,,,rules
play_store,com.myntra.android,Always my choice for online shopping 🛍️ 💕,5,2026-08-17,,,rules
play_store,com.myntra.android,Too Much AI Slop! Small Brands that make poor quality clothing are posting unrealistic images of their products and it turns out to be nothing like the picture in reality. It's hurting Myntra as a brand because I've stopped buying from such Fraud Companies.,1,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,hmm ok bht acha h,5,2026-08-17,,,rules
play_store,com.myntra.android,osm product.....with *****,5,2026-08-17,,,rules
play_store,com.myntra.android,products are very good than other application. all meterial are original Myntra maintained good policy. really thankful to Myntra.,5,2026-08-17,,,rules
play_store,com.myntra.android,"Very disappointing experience. My issue has been going on for almost a month. I received the wrong product and provided the product tag/code and invoice as evidence, but Myntra kept giving generic responses saying the correct product was dispatched. After repeated complaints, they agreed to take the product back, but pickup failed 3–4 times. The agent is either busy or doesn't answer. Still waiting for a proper resolution. Very poor customer support and return experience.",1,2026-08-17,,delivery_return_fear,rules
play_store,com.myntra.android,"I recently ordered a formal shirt from Myntra, and it exceeded my expectations. The fabric quality is top-notch—soft, breathable, and premium to touch. The fit is true to size, giving a clean, tailored look, while the color matches the product photos online. Stitching and details are well-crafted with no loose threads. It handles washing well without shrinking or fading. Myntra's delivery was fast, and the packaging kept everything in perfect shape. Great",5,2026-08-17,,size_fit_uncertainty|quality_doubt,rules
play_store,com.myntra.android,myntra is one of the best shopping apps for fashion and clothes. thank you kindness ☺️.,4,2026-08-17,,,rules
play_store,com.myntra.android,like the suggestion from this app,5,2026-08-17,,,rules
play_store,com.myntra.android,One of the best platform to buy clothes. I like Myntra collection and purchasing experience. Thank you,5,2026-08-17,,,rules
play_store,com.myntra.android,"NEVER USE THIS APP WITHOUT A BODYGUARD. Felt unsafe due to their rudest delivery staff ever. Greater Noida delivery agent Robin Singh came at 6 am, started yelling in my phone and at me aggressively, talking like a psychopath. I felt unsafe in my own home. I almost called the police over his behaviour. Everyone pls be safe",1,2026-08-17,,,rules
play_store,com.myntra.android,really good and real product in myntra compair the flipkart and ajio,5,2026-08-17,,,rules
play_store,com.myntra.android,"Very disappointed with Myntra’s customer service. My account has been deactivated since 13 August, and I’m unable to log in. It shows, “Your account is deactivated for security reasons.” I have sent multiple emails to customer support but have received no proper response or assistance. There is no explanation for why my account was deactivated. Please look into this issue, reactivate my account, and provide proper support as soon as possible.",1,2026-08-17,,,rules
play_store,com.myntra.android,The material was so good and comfortable.,5,2026-08-17,,quality_doubt,rules
play_store,com.myntra.android,Good service and customer support,5,2026-08-17,,,rules
play_store,com.myntra.android,bad experience with myntra im customer last 3 year but Ac Automatically is deactivated I wait last 7 days no customer care Response no process my exchanged is pending i lost my 1500 rupees,1,2026-08-17,,,rules
play_store,com.myntra.android,Best experience 😄,5,2026-08-17,,,rules
play_store,com.myntra.android,Easy to use app,5,2026-08-17,,,rules
play_store,com.myntra.android,awesome service,5,2026-08-17,,,rules
play_store,com.myntra.android,it's amazing....,5,2026-08-17,,,rules
play_store,com.myntra.android,a good app for shopping.,5,2026-08-16,,,rules
play_store,com.myntra.android,user friendly app,5,2026-08-16,,,rules
play_store,com.myntra.android,this app provides an easy and convenient shopping experience with many brands and offers. With simple navigation and secure payment options. thank you 😊,5,2026-08-16,,,rules
play_store,com.myntra.android,it doesn't show order history,1,2026-08-16,,,rules
play_store,com.myntra.android,"Absolutely loved my experience with Myntra! The app is easy to use, the collection is amazing, and there are plenty of options to choose from. The product quality was excellent, delivery was quick, and everything arrived well-packed. Overall, a smooth and satisfying shopping experience. Definitely recommend Myntra!",5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,best shopping apps,5,2026-08-16,,,rules
play_store,com.myntra.android,This is the best shopping app I ever witnessed .,5,2026-08-16,,,rules
play_store,com.myntra.android,dress is good good offers,5,2026-08-16,,,rules
play_store,com.myntra.android,brilliant trusted product and shopping,5,2026-08-16,,,rules
play_store,com.myntra.android,"shipping is very late and recorded customer care calls for help, never seen any shipping delay in other apps.also got two dameged product with in 10 order's and deleted my review for saying truth with photos worst app for online shopping",1,2026-08-16,,,rules
play_store,com.myntra.android,nice collection,5,2026-08-16,,,rules
play_store,com.myntra.android,"product ko exchnge ni karte customer care vale check n krte delivery boy bad behaviour myntra sbse bakwas h.... meesho , ajio , flipkart , amazon , naykaa sb best h myntra ko ban kro",1,2026-08-16,,,rules
play_store,com.myntra.android,Best for Fashion,5,2026-08-16,,,rules
play_store,com.myntra.android,"very good app,supportive customer care . first delivery",5,2026-08-16,,,rules
play_store,com.myntra.android,good premium quality products,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,"बहुत ही बेहतरीन ऐप है। कपड़ों की क्वालिटी और कलेक्शन बहुत अच्छा है। डिलीवरी हमेशा समय पर होती है और रिटर्न करना भी बहुत आसान है। शॉपिंग के लिए यह मेरा पसंदीदा ऐप है।""",5,2026-08-16,,,rules
play_store,com.myntra.android,best for shopping,5,2026-08-16,,,rules
play_store,com.myntra.android,best app but a little bit laggy,5,2026-08-16,,,rules
play_store,com.myntra.android,endless amazing collection,5,2026-08-16,,,rules
play_store,com.myntra.android,"Bahut hi pyaari shirt hai! Iska green rang bilkul waisa hi hai jaisa photo mein dikh raha tha. Fabric kaafi soft aur comfortable hai. Fitting bhi perfect aayi. Highly recommended!""",5,2026-08-16,,size_fit_uncertainty|quality_doubt,rules
play_store,com.myntra.android,Best Shopping Site,5,2026-08-16,,,rules
play_store,com.myntra.android,lovely shopping site,5,2026-08-16,,,rules
play_store,com.myntra.android,delivery is quite quick for myntra now,5,2026-08-16,,,rules
play_store,com.myntra.android,this app is very good we can believe on it without any doubt. I recommend this app.,5,2026-08-16,,,rules
play_store,com.myntra.android,"One of the best Shopping app i loved the sale and offers, Delivery is so good",5,2026-08-16,,,rules
play_store,com.myntra.android,"⭐⭐⭐⭐⭐ Waahh, Myntra! 🛍️🔥 Super discounts and amazing offers! 😍 Really happy with the deals on Myntra. Keep bringing more exciting discounts and offers—we’d love to shop even more! ❤️🛒",5,2026-08-16,,,rules
play_store,com.myntra.android,Super Selection,4,2026-08-16,,,rules
play_store,com.myntra.android,Genuine products.,5,2026-08-16,,,rules
play_store,com.myntra.android,very smooth experience,5,2026-08-16,,,rules
play_store,com.myntra.android,mynta ne wrong product send kiya h .. scam kiya h problem resolved v nhi kiya h .. return request send krne pr v koi response nhi kiya or customer care se bat krne pr bola ki camera check kiya gya h apka product sahi package h but totally wrong h ... I'm very disappointed this app..refund v nhi kiya h.,1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,not good app it's a High money product,1,2026-08-16,,,rules
play_store,com.myntra.android,"variety of stuff to buy from, different brands are available. However, the platform fees keeps on rising with each passing day which isn’t likeable.",4,2026-08-16,,,rules
play_store,com.myntra.android,Myntra my all time favourite place to shop🥰,5,2026-08-16,,,rules
play_store,com.myntra.android,India's number one online app 👍🏻,5,2026-08-16,,,rules
play_store,com.myntra.android,"Myntra has variety of different products. good quality, fashionable and trendy but little bit High price..",4,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,worst customer service ever you cancelled my product without my consent and remove the discounts too,1,2026-08-16,,,rules
play_store,com.myntra.android,orginal brands mention in Myntra app i 👍,5,2026-08-16,,,rules
play_store,com.myntra.android,I used myntra for the first time to buy some clothes and when I ordered the clothes I got scammed by delivery where I got only half my items and I complained myntra about how this matter should be resolved and they took like 5 days and told me forget you refund we won't even give you your item back .... that's so unprofessionalism by myntra and it's team so from now on I will never buy product from myntra ..... EDIT:- I mailed them but I am not getting response,1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,best way for online purchasing,5,2026-08-16,,,rules
play_store,com.myntra.android,best app for clothes and beauty products,5,2026-08-16,,,rules
play_store,com.myntra.android,Very much Satisfied,5,2026-08-16,,,rules
play_store,com.myntra.android,bohot hi maza aata hai jab order karte hain,5,2026-08-16,,,rules
play_store,com.myntra.android,"Whenever I need something, I use the myntra for it, and I really like everything about the myntra.",5,2026-08-16,,,rules
play_store,com.myntra.android,really good products.. myntra always amaze me with quality..,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,is a good shopping app..i like this this app..,5,2026-08-16,,,rules
play_store,com.myntra.android,such a good app for shopping 🤩 100℅ original brand clothes material,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,"MYNTRA is my favourite app. because it has many good things and a very good return policy, branded products which leads to customer satisfaction. so, I'm happy with my myntra.💕💕💕",5,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,excellent. never disappointed,5,2026-08-16,,,rules
play_store,com.myntra.android,Super quick delivery & quality of products are good 😊,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,quite good improvement,4,2026-08-16,,,rules
play_store,com.myntra.android,nice satisfaction happy always satisfied,5,2026-08-16,,,rules
play_store,com.myntra.android,"“Excellent quality and performance. The shocks provide smooth damping, good stability, and noticeably better ride comfort. Strong build quality and good value for money. Highly recommended",5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,Adbhut ... Avishvasaniya..... Akalpaniya...... means Superb app to use....,5,2026-08-16,,,rules
play_store,com.myntra.android,very good quality,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,Myntra is love. Using Myntra since I even know the name of shopping. my go to online market. I just love it. so real so simple so authentic,5,2026-08-16,,,rules
play_store,com.myntra.android,"myntra is one of the best platform to shop,evey items are here and no duplicate products unlike other shopping apps, and in myntra we can get items at low price than other shopping apps, I've been using myntra for quite some time and it has never disappointed me, so i insist that you guys to use myntra , one of the best app for shopping...",5,2026-08-16,,,rules
play_store,com.myntra.android,love you 😍 myntra,5,2026-08-16,,,rules
play_store,com.myntra.android,nice for first order,5,2026-08-16,,,rules
play_store,com.myntra.android,"I love it. The application navigation experience is smooth, and quite often, there are discounts live on the platform.",5,2026-08-16,,,rules
play_store,com.myntra.android,"I’m really happy with my experience on Myntra. The app is easy to use, the collection is amazing, and the products are trendy and good quality. Delivery was also smooth. Overall, a great app for online fashion shopping. Highly recommended!”",5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,"Ultimate fashion holy grail and a mind-blowing, one-stop style universe.Every single browse feels like a VIP shopping spree with an endless selection of gorgeous styles and unbelievable deals. The flawless experience and lightning-fast delivery make it pure shopping bliss.",5,2026-08-16,,,rules
play_store,com.myntra.android,Worst app ever.. Have been shopping here for more than 4 years and first time have faced such a terrible experience... Ordered 2 shirts for ₹1300 and received None of the 2 shirts and a totally wrong product (ponds cream ₹150).. Been following up for my refund for more than 15 days now but still not received the amount..customer care is also useless everytime they give a new timeline...Worst experience ever.... Will never recommend to anyone.,1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,awesome app for fashion,5,2026-08-16,,,rules
play_store,com.myntra.android,Best shopping App ever ❤️,5,2026-08-16,,,rules
play_store,com.myntra.android,good app for clothing,5,2026-08-16,,,rules
play_store,com.myntra.android,authentic products with reasonable price 🥰,5,2026-08-16,,,rules
play_store,com.myntra.android,"excellent, mujhe Myntra par buy karke bahut achcha Laga good experience, colour quality delivery abhi tak sab kuchh bahut achcha rha Hai sabhi to isse buy karne chahiye everything is too good but cost bhi shai honi chahiye thaki sabhi is par apni shoping kar sakte ha baby boy y girl ke liye bhi acche acche offer aane chahie thaki buy kar sake",5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,very good experience.. quality of clothes is top notch,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,good application,5,2026-08-16,,,rules
play_store,com.myntra.android,faster delever. 👍😊 product is best 💯👍 myntra is best shopping app,4,2026-08-16,,,rules
play_store,com.myntra.android,BEST EXPERIENCE EVER.,5,2026-08-16,,,rules
play_store,com.myntra.android,great product and brand,5,2026-08-16,,,rules
play_store,com.myntra.android,customer care of this app doesn't work. you can't even return or exchange products once bought.,1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,Very poor delivery service. My order has been delayed for one month and is still not delivered. No proper update or resolution from customer support. Very disappointing experience!,1,2026-08-16,,,rules
play_store,com.myntra.android,"Value for money, Good Quality, Quick Delivery, Excellent",5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,I had the worst customer experience. I have been contacting customer care for the past 1week and they canceled my return without my concern. No new request raised and gave me the wrong product and brand. Disappointed.,1,2026-08-16,,,rules
play_store,com.myntra.android,Awesome Product buy from Myntra Mindblowing experience,5,2026-08-16,,,rules
play_store,com.myntra.android,love the app freat experience,5,2026-08-16,,,rules
play_store,com.myntra.android,best online shopping app,5,2026-08-16,,,rules
play_store,com.myntra.android,nice way too see product best is quality and matrial maintain very well that helps choose product what I want,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,"great experience, faster deliveries and best product quality.",5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,amazing product 👏🏻,5,2026-08-16,,,rules
play_store,com.myntra.android,"⭐⭐⭐⭐⭐ Myntra app ka experience kaafi achha hai. App use karna easy hai aur products ki variety bhi bahut achhi hai. Search aur order karna simple hai, aur product details bhi clearly mil jaati hain. Offers aur discounts bhi kaafi useful hote hain. Overall shopping experience smooth aur convenient hai. 😊🛍️",5,2026-08-16,,,rules
play_store,com.myntra.android,Amazing app delivery on time best quality products!!!! love myntraaa❤️,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,"bhut hi accha h , जैसा चाहते हैं वो मिल जाता है",5,2026-08-16,,,rules
play_store,com.myntra.android,it's a helpful app,5,2026-08-16,,,rules
play_store,com.myntra.android,send low quality clothes at a time of return do not receive call or call you send me do not order anything from myntra,1,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,very nice and colour also expected the same as shawn in the picture,5,2026-08-16,,,rules
play_store,com.myntra.android,besttttt app for purchase any products.. quality of the products is quite good.. please guys go for it,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,its amazing 🤩....,5,2026-08-16,,,rules
play_store,com.myntra.android,best experience and best customer support,5,2026-08-16,,,rules
play_store,com.myntra.android,nice and very easy for all offers,5,2026-08-16,,,rules
play_store,com.myntra.android,Worst shopping experience. The customer executive is unable to give any solution. All my money is gone. Never going to buy from Myntra again.,1,2026-08-16,,,rules
play_store,com.myntra.android,Fabulous app Shirt and shoe very good product,5,2026-08-16,,,rules
play_store,com.myntra.android,very good app easy returns and services,4,2026-08-16,,,rules
play_store,com.myntra.android,it is one of the best E-Commerce app,5,2026-08-16,,,rules
play_store,com.myntra.android,"I ordered an item five days ago and it will be delivered by tomorrow and still it is not shipped and if I call customer care executive they reply same that ""please be patient and your order is delivered in given timeline"" how is that even possible ?",1,2026-08-16,,,rules
play_store,com.myntra.android,"worst app. don't buy anything from myntra. there is no return, no refund, nothing. fraud company of scammers. please don't download..... boycott myntra",1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,"myntra is my Go-to app for almost everything since 9-10 years now...the quality , quantity and even the fit n the design is top notch! prices r always reasonable.. never had I ever faced any trouble or issues in returning or exchanging anything if there was a need. myntra is the best!",5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,good quality product .,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,very well experience,5,2026-08-16,,,rules
play_store,com.myntra.android,good application 😃,5,2026-08-16,,,rules
play_store,com.myntra.android,The overall service is nice.deliver premium quality product.Return and exchange service is also nice,4,2026-08-16,,quality_doubt|delivery_return_fear,rules
play_store,com.myntra.android,The products are highly appreciated and recommended 👌,5,2026-08-16,,,rules
play_store,com.myntra.android,"very third class app ,delivery boy didn't exchange a product and show delivered, regarding that we complain,they investigate and then they dont do exchange , product returned ,same delivery boy picked up return , although they didn't created amount ,everytime again and again they ask every details , when you inform they say aapki aawaj sahi se nahi aa rahi, they don't have proper sytem which show costomer complain for and they accept return was happed on 10 august,so why not creadited",1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,great shopping app,5,2026-08-16,,,rules
play_store,com.myntra.android,ohk i think myntra is the best platform for buying clothes or accessories the quality is best 😄,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,Myntra is one of the app i used most and it was really very good shopping platform.,5,2026-08-16,,,rules
play_store,com.myntra.android,👌app best and original quality and pure product,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,one of the best shoping aap in india,5,2026-08-16,,,rules
play_store,com.myntra.android,very very useful app..,5,2026-08-16,,,rules
play_store,com.myntra.android,politely good 👍🏻,5,2026-08-16,,,rules
play_store,com.myntra.android,"Really happy with my purchase from Myntra! The pants are very good quality, and the size fits me perfectly. The material and fitting are great. Definitely happy with my purchase! 💕",5,2026-08-16,,size_fit_uncertainty|quality_doubt,rules
play_store,com.myntra.android,good app but prices are higher of products as compared to flipkart and amazon..,4,2026-08-16,,,rules
play_store,com.myntra.android,Best Clothing Shopping App 🔥,5,2026-08-16,,,rules
play_store,com.myntra.android,this app is amazing for shoping,5,2026-08-16,,,rules
play_store,com.myntra.android,good for Branded products,5,2026-08-16,,,rules
play_store,com.myntra.android,nice application,5,2026-08-16,,,rules
play_store,com.myntra.android,myntra shoping app products are very wonderful and satisfying items. my four years experience and uses experience .,5,2026-08-16,,,rules
play_store,com.myntra.android,variety of products are available. rate is competitive. easy return in 7/10 days.,5,2026-08-16,,,rules
play_store,com.myntra.android,timely delivering... and item is so soft and beautiful,5,2026-08-16,,,rules
play_store,com.myntra.android,best app forever,5,2026-08-16,,,rules
play_store,com.myntra.android,Very bad experience,2,2026-08-16,,,rules
play_store,com.myntra.android,it's an amazing,5,2026-08-16,,,rules
play_store,com.myntra.android,sometimes they say order is delayed but it actually comes faster than expected,5,2026-08-16,,,rules
play_store,com.myntra.android,"it was my first time shopping on myntra,and i am felling really happy and excited .tq ❤️🙏",5,2026-08-16,,,rules
play_store,com.myntra.android,value for money..,5,2026-08-16,,,rules
play_store,com.myntra.android,first time I am very happy,5,2026-08-16,,,rules
play_store,com.myntra.android,"A lot of improvement is expected, specifically in delivery time.",2,2026-08-16,,,rules
play_store,com.myntra.android,don't buy from the myntra i have been using myntra for the last 5 years this time I placed a prepaid order& instead of a 2 kurta set I received a used jogger when I'm trying to exchange it i couldn't either I'm getting refunded it really sucks,1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,i loved myntra app😍,5,2026-08-16,,,rules
play_store,com.myntra.android,best app for everything,5,2026-08-16,,,rules
play_store,com.myntra.android,"This app is very good, it has good quality clothes, shirts, sarees, everything, you must buy it from here.",5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,first time Order from myntra 🫵,2,2026-08-16,,,rules
play_store,com.myntra.android,the worst possible app. products come without brand tagn poor quality. delivery guys refuse pick up. then customer care does not co-operate.,1,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,I didn't receive any paytm cashback?,2,2026-08-16,,,rules
play_store,com.myntra.android,"I am happy with myntra shopping ..the . dresses 👗 and other makeup kits accessary are too good 👍🏿..kids items are also very nice and my daughter feels very happy... shoes, bally, sleepers are good... the colour and size are perfect .. all the things they showed are same delivered 😍 I am glad ... myntra but my one item is missing.. and I completed it but .. they ignored.. it's not good.. so my experience with this is mixed feelings .. some times good and some time uuuuuffffff shhhhhhaaaaa ...",5,2026-08-16,,,rules
play_store,com.myntra.android,best aap for genuine shopping!,5,2026-08-16,,,rules
play_store,com.myntra.android,Myntra Dress are too good,5,2026-08-16,,,rules
play_store,com.myntra.android,"great app for online shopping. It has a wide range of fashion products, good discounts, easy navigation, and reliable delivery. Overall, a convenient and user-friendly shopping app.",5,2026-08-16,,,rules
play_store,com.myntra.android,very rich quality products. budget frndly too,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,best app ever!! Availablity of original brands so far!,5,2026-08-16,,,rules
play_store,com.myntra.android,This app is really good and helpful.,5,2026-08-16,,,rules
play_store,com.myntra.android,very good app no frod,5,2026-08-16,,,rules
play_store,com.myntra.android,"the app is really good. you can purchase branded clothes on this platform,",5,2026-08-16,,,rules
play_store,com.myntra.android,experiencing good,5,2026-08-16,,,rules
play_store,com.myntra.android,"I had a wonderful experience shopping with Myntra! The delivery was quick, and the discounts and offers were amazing. They have a huge collection with plenty of options to choose from. Overall, a great shopping experience! ⭐⭐⭐⭐⭐",5,2026-08-16,,,rules
play_store,com.myntra.android,good service best price I have got,5,2026-08-16,,,rules
play_store,com.myntra.android,Most decent and good items,5,2026-08-16,,,rules
play_store,com.myntra.android,good app and very good products,5,2026-08-16,,,rules
play_store,com.myntra.android,Myntra is the best for online shopping,4,2026-08-16,,,rules
play_store,com.myntra.android,fake application don't use this application 😡😡😡,1,2026-08-16,,,rules
play_store,com.myntra.android,worst app maine ek bedsheet order kii thi jo kii mujhe different color kii mili thi 1 week ho gya return request raise kiye 5 baar customer care pe baat kri abhi tak return nhi hua I am highly disappointed ☹️ isse achha flipkart hai wrong product delivered hone pe return ho jaata hai myntra what is this behaviour 😡 I am ur insider member why u are not returning my product,1,2026-08-16,,image_reality_gap,rules
play_store,com.myntra.android,very nice app and products,5,2026-08-16,,,rules
play_store,com.myntra.android,Great quality product,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,best app for fashions,5,2026-08-16,,,rules
play_store,com.myntra.android,good experience to buy and product quality was so good,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,awesome & secure,5,2026-08-16,,,rules
play_store,com.myntra.android,more collection for all,5,2026-08-16,,,rules
play_store,com.myntra.android,मैने 3k sleeper buy lkkya myntra se only 10 dino mein uska chamda upar se nikal gaya hai ekdum khrab product diya hai aab wapas nhi kr rhee hi koi yahan se product na le anyta fas sakte hai,1,2026-08-16,,,rules
play_store,com.myntra.android,"very bad experience about refund. Abnormal delay in pickup and using customer's money illigally. Please look into it. ordered for Brownish colour shirt , delivered black shirt. Its truly unprofessional.",1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,very nice experience of mine,5,2026-08-16,,,rules
play_store,com.myntra.android,Genuine Original items delivered with same quality as shown,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,trusted myntra loves myntra .hii,5,2026-08-16,,,rules
play_store,com.myntra.android,very fast delivery,5,2026-08-16,,,rules
play_store,com.myntra.android,beat app and best quality products are resnanable here,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,great opportunity,5,2026-08-16,,,rules
play_store,com.myntra.android,myntra is the best shopping plateform.,5,2026-08-16,,,rules
play_store,com.myntra.android,wow....very good product and delivery 🚚 fast,5,2026-08-16,,,rules
play_store,com.myntra.android,isse accha aur bharosemand koi app nhi hai,5,2026-08-16,,,rules
play_store,com.myntra.android,feel free fabric 👍 fitting is good,5,2026-08-16,,size_fit_uncertainty|quality_doubt,rules
play_store,com.myntra.android,awesome app for shopping,5,2026-08-16,,,rules
play_store,com.myntra.android,it shows good quality products and best in budget,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,Myntra made shopping awesome,5,2026-08-16,,,rules
play_store,com.myntra.android,best quality ever,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,product is so good and reasonable for price 😄,4,2026-08-16,,,rules
play_store,com.myntra.android,good experience myntra fast delivery,5,2026-08-16,,,rules
play_store,com.myntra.android,"Looks pretty good, but should cross-check the prices first.",4,2026-08-16,,,rules
play_store,com.myntra.android,very nice shopping app,5,2026-08-16,,,rules
play_store,com.myntra.android,very good experience 👌 👏 thank you soooo much 🙏,5,2026-08-16,,,rules
play_store,com.myntra.android,very good platform,5,2026-08-16,,,rules
play_store,com.myntra.android,use too much AI pictures,4,2026-08-16,,,rules
play_store,com.myntra.android,super productss,5,2026-08-16,,,rules
play_store,com.myntra.android,very trust full App.,5,2026-08-16,,,rules
play_store,com.myntra.android,Myntra is now turning into a very pathetic e-commerce platform. Had ordered footwear and was supposed to be delivered by Aug 12th. Then again it got rescheduled to Aug 15th. Both times it showed as out for delivery but the product was not delivered. Tried calling the agent but no response from the other end. Still have not received my order and it is showing out for delivery again. But the agent is not answering. Tried raising the issue twice but no help. Myntra customer care number is not wrkn,1,2026-08-16,,,rules
play_store,com.myntra.android,best app for quality clothes,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,smooth like butter,5,2026-08-16,,,rules
play_store,com.myntra.android,worth the price and top notch quality and its hub of different brands,5,2026-08-16,,quality_doubt|price_value_anxiety,rules
play_store,com.myntra.android,nice products and there quality llm,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,"myntra sucks now a days, stop your AI agents right away",1,2026-08-16,,,rules
play_store,com.myntra.android,Best Cloth shopping app. I regularly Using.,5,2026-08-16,,,rules
play_store,com.myntra.android,myntra doesn't give your payment back once order is returned I've faced this issue my money is sent in other bank and myntra is not taking responsibility and myntra is not solving issues and there is no option to change bank details separately,1,2026-08-16,,,rules
play_store,com.myntra.android,very great experience,5,2026-08-16,,,rules
play_store,com.myntra.android,Sometimes the order gets delayed but overall it's a good app,4,2026-08-16,,,rules
